timestamp,alert_type,severity,description,source_ip,dest_ip,details
2026-01-14T11:41:10.642232,Port Scan,MEDIUM,Port scan detected: 18 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 18, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61195, 63384, 64041, 64698, 65118], 'window_seconds': 10}"
2026-01-14T11:41:11.589237,Port Scan,MEDIUM,Port scan detected: 19 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 19, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61195, 63384, 64041, 64698, 64952, 65118], 'window_seconds': 10}"
2026-01-14T11:41:11.633106,Port Scan,MEDIUM,Port scan detected: 20 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 20, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61045, 61195, 63384, 64041, 64698, 64952, 65118], 'window_seconds': 10}"
2026-01-14T11:41:12.326238,Port Scan,MEDIUM,Port scan detected: 21 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 21, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61045, 61195, 63384, 64041, 64698, 64952, 65118], 'window_seconds': 10}"
2026-01-14T11:41:12.556702,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.1s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.132769346237183, 'beacon_count': 3, 'expected_interval': 5}"
2026-01-14T11:41:12.573751,Port Scan,MEDIUM,Port scan detected: 22 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 22, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61045, 61195, 63384, 64041, 64698, 64952, 65118], 'window_seconds': 10}"
2026-01-14T11:41:12.593235,Port Scan,MEDIUM,Port scan detected: 23 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 23, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61045, 61195, 63384, 64041, 64174, 64698, 64952], 'window_seconds': 10}"
2026-01-14T11:41:14.306480,Port Scan,MEDIUM,Port scan detected: 22 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 22, 'ports': [68, 49858, 51292, 51867, 52102, 53884, 53957, 54684, 54787, 55089, 55629, 58206, 60292, 61045, 61521, 63384, 64174, 64698, 64952, 65118], 'window_seconds': 10}"
2026-01-14T11:41:15.858945,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 55629, 58146, 61045, 61521, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:15.863501,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [68, 54354, 55629, 58146, 61045, 61521, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:15.887293,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [68, 52905, 54354, 55629, 58146, 61045, 61521, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:20.612451,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [68, 52905, 54098, 54354, 58146, 61045, 61521, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:20.616918,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [68, 52905, 54098, 54354, 58146, 61045, 61521, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:20.623606,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [68, 52905, 54098, 54354, 58146, 61045, 61521, 63015, 64174, 64952, 65131, 65331, 65467], 'window_seconds': 10}"
2026-01-14T11:41:21.694191,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [52905, 54098, 54354, 58146, 61521, 63015, 64174, 65131, 65331, 65460, 65467], 'window_seconds': 10}"
2026-01-14T11:41:21.697973,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [51454, 52905, 54098, 54354, 58146, 61521, 63015, 64174, 65131, 65331, 65460, 65467], 'window_seconds': 10}"
2026-01-14T11:41:22.305900,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [51454, 52905, 54098, 54354, 58146, 61521, 63015, 64174, 64888, 65131, 65331, 65460, 65467], 'window_seconds': 10}"
2026-01-14T11:41:22.310709,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [51454, 52905, 54098, 54354, 58146, 61521, 62090, 63015, 64174, 64888, 65131, 65331, 65460, 65467], 'window_seconds': 10}"
2026-01-14T11:41:22.621711,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [51454, 52905, 54098, 54354, 58146, 61521, 62090, 63015, 64888, 65131, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:41:22.632791,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [51454, 52627, 52905, 54098, 54354, 58146, 61521, 62090, 63015, 64888, 65131, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:41:22.893953,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [51454, 52627, 52905, 54098, 54354, 58146, 58443, 61521, 62090, 63015, 64888, 65131, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:41:22.900193,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [51454, 52627, 52905, 54098, 54354, 58146, 58443, 61276, 61521, 62090, 63015, 64888, 65131, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:41:23.191383,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [51454, 52627, 52905, 54098, 54354, 58146, 58443, 61276, 61521, 62090, 63015, 64888, 65131, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:41:26.477281,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [51454, 52627, 54098, 58443, 61276, 61521, 62090, 63015, 64888, 65460, 65471], 'window_seconds': 10}"
2026-01-14T11:42:07.591417,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~4.9s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.858936468760173, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T11:42:32.571327,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0180126031239825, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:43:02.593938,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~4.9s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.905520836512248, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T11:43:08.071077,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.1s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0837656656901045, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T11:43:33.582816,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [68, 49365, 49767, 50117, 52144, 57695, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.594439,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [68, 49365, 49767, 50117, 52144, 57695, 58046, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.596843,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 57695, 58046, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.599848,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 55911, 57695, 58046, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.605704,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 55911, 57695, 57761, 58046, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.671674,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 55911, 56462, 57695, 57761, 58046, 58297, 60052, 61711, 63411], 'window_seconds': 10}"
2026-01-14T11:43:33.675171,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 16, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 55911, 56462, 57695, 57761, 58046, 58297, 60052, 61711, 63411, 64072], 'window_seconds': 10}"
2026-01-14T11:43:33.678885,Port Scan,MEDIUM,Port scan detected: 17 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 17, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 53967, 55911, 56462, 57695, 57761, 58046, 58297, 60052, 61711, 63411, 64072], 'window_seconds': 10}"
2026-01-14T11:43:33.693953,Port Scan,MEDIUM,Port scan detected: 18 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 18, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 53967, 55911, 56462, 57695, 57761, 58046, 58297, 60052, 61711, 63016, 63411, 64072], 'window_seconds': 10}"
2026-01-14T11:43:33.701741,Port Scan,MEDIUM,Port scan detected: 19 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 19, 'ports': [68, 49241, 49365, 49767, 50117, 52144, 53967, 55911, 56462, 57695, 57761, 58046, 58297, 60052, 61711, 63015, 63016, 63411, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.546660,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49241, 49365, 50117, 53967, 55911, 56462, 57628, 57761, 58046, 58297, 60052, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.550016,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [49241, 49365, 50117, 51897, 53967, 55911, 56462, 57628, 57761, 58046, 58297, 60052, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.553851,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 16, 'ports': [49172, 49241, 49365, 50117, 51897, 53967, 55911, 56462, 57628, 57761, 58046, 58297, 60052, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.567192,Port Scan,MEDIUM,Port scan detected: 17 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 17, 'ports': [49172, 49241, 49365, 50117, 51897, 53967, 55911, 56462, 57628, 57761, 57890, 58046, 58297, 60052, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.593358,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49172, 49241, 51897, 53967, 55911, 56462, 56477, 57628, 57761, 57890, 58046, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.620726,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [49172, 51897, 53967, 54587, 56462, 56477, 57628, 57890, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.634156,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [49172, 51897, 53967, 54587, 56462, 56477, 57628, 57890, 61658, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.640054,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [49172, 51897, 53967, 54587, 56462, 56477, 57628, 57890, 61658, 61825, 63015, 63016, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.644548,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49172, 51897, 53967, 54587, 56462, 56477, 57628, 57890, 61658, 61825, 63015, 63016, 63742, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.656060,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [49172, 51897, 53967, 54587, 56462, 56477, 57628, 57890, 61658, 61825, 63015, 63016, 63643, 63742, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.668586,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 16, 'ports': [49172, 51897, 53967, 54587, 55580, 56462, 56477, 57628, 57890, 61658, 61825, 63015, 63016, 63643, 63742, 64072], 'window_seconds': 10}"
2026-01-14T11:43:43.677985,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [49172, 51897, 53967, 54587, 55580, 56477, 57628, 57890, 58420, 61658, 61825, 63015, 63016, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.747072,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [49172, 51897, 54587, 55580, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.750503,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49172, 51897, 53869, 54587, 55580, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.754668,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [49172, 51897, 52551, 53869, 54587, 55580, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.773493,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 16, 'ports': [49172, 51897, 52551, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.782346,Port Scan,MEDIUM,Port scan detected: 17 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 17, 'ports': [49172, 51897, 52551, 52876, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.796768,Port Scan,MEDIUM,Port scan detected: 18 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 18, 'ports': [49172, 51897, 52551, 52876, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 61658, 61825, 63012, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.799403,Port Scan,MEDIUM,Port scan detected: 19 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 19, 'ports': [49172, 51897, 52551, 52876, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 59864, 61658, 61825, 63012, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:43.807135,Port Scan,MEDIUM,Port scan detected: 20 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 20, 'ports': [49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 59864, 61658, 61825, 63012, 63643, 63742], 'window_seconds': 10}"
2026-01-14T11:43:44.057930,Port Scan,MEDIUM,Port scan detected: 21 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 21, 'ports': [49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57488, 57628, 57890, 58420, 58864, 59864, 61658, 61825, 63012, 63643], 'window_seconds': 10}"
2026-01-14T11:43:44.060655,Port Scan,MEDIUM,Port scan detected: 22 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 22, 'ports': [49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59864, 61658, 61825, 63012], 'window_seconds': 10}"
2026-01-14T11:43:44.090197,Port Scan,MEDIUM,Port scan detected: 23 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 23, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59864, 61658, 61825], 'window_seconds': 10}"
2026-01-14T11:43:44.106248,Port Scan,MEDIUM,Port scan detected: 24 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 24, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59864, 61658, 61825], 'window_seconds': 10}"
2026-01-14T11:43:44.109236,Port Scan,MEDIUM,Port scan detected: 25 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 25, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59864, 61593, 61658], 'window_seconds': 10}"
2026-01-14T11:43:44.119255,Port Scan,MEDIUM,Port scan detected: 25 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 25, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59864, 61593, 61658], 'window_seconds': 10}"
2026-01-14T11:43:44.127724,Port Scan,MEDIUM,Port scan detected: 26 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 26, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59428, 59864, 61593], 'window_seconds': 10}"
2026-01-14T11:43:44.131196,Port Scan,MEDIUM,Port scan detected: 26 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 26, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59428, 59864, 61593], 'window_seconds': 10}"
2026-01-14T11:43:44.136150,Port Scan,MEDIUM,Port scan detected: 27 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 27, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54379, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59428, 59864], 'window_seconds': 10}"
2026-01-14T11:43:44.143994,Port Scan,MEDIUM,Port scan detected: 27 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 27, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54379, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59428, 59864], 'window_seconds': 10}"
2026-01-14T11:43:44.146332,Port Scan,MEDIUM,Port scan detected: 27 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 27, 'ports': [68, 49172, 51897, 52551, 52822, 52876, 53869, 54379, 54587, 55580, 55924, 56477, 57364, 57488, 57628, 57890, 58420, 58864, 59428, 59864], 'window_seconds': 10}"
